"ID_Beneficiario","Fecha_Intervencion","Municipio","Tipo_Actividad","Genero","Edad","Tipo_Poblacion","Costo_Intervencion","Nivel_Satisfaccion"
1603,2024-06-09,"Arauca","Taller de Gestión del Riesgo","Masculino",-1,"Estudiante",202000,5
1604,2025-01-30,"Bucaramanga","Formación a Docentes","No binario",28,"Docente",34000,5
1605,2024-12-05,"Ipiales","Formación a Docentes","Femenino",3,"Lider Comunitario",160000,2
1606,2024-09-16,"Ipiales","Taller de Gestión del Riesgo","Femenino",6,"Estudiante",63000,4
1607,2025-03-08,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",-2,"Lider Comunitario",245000,2
1608,2024-12-23,"Cúcuta","Apoyo Psicosocial","Masculino",18,"Docente",51000,5
1609,2024-05-03,"Bucaramanga","Apoyo Psicosocial","Masculino",3,"Docente",99000,4
1610,2025-05-27,"Cúcuta","Taller de Gestión del Riesgo","Femenino",11,"Lider Comunitario",NA,4
1611,2025-11-14,"Pamplona","Apoyo Psicosocial","hombre",26,"Padre/Madre",74000,2
1612,2025-05-15,"Arauca","Apoyo Psicosocial","Femenino",10,"Docente",185000,2
1613,2025-11-05,"Pasto","Adecuación de Aulas","F",8,"Padre/Madre",40000,4
1614,2025-02-28,"Arauca","Entrega de Kits Escolares","Masculino",24,"Padre/Madre",173000,4
1615,2024-02-24,"Pamplona","Formación a Docentes","Femenino",21,"Padre/Madre",87000,3
1616,2025-10-19,"Cúcuta","Taller de Gestión del Riesgo","Femenino",11,"Estudiante",44000,3
1617,2024-02-17,"Cúcuta","Entrega de Kits Escolares","Femenino",20,"Docente",105000,4
1618,2025-01-31,"Cúcuta","Apoyo Psicosocial","Masculino",12,"Docente",97000,2
1619,2024-11-08,"Ipiales","Formación a Docentes","Masculino",12,"Docente",79000,4
1620,2025-12-08,"Pamplona","Entrega de Kits Escolares","Masculino",28,"Estudiante",54000,NA
1621,2025-07-04,"Tibú","Entrega de Kits Escolares","Femenino",-3,"Docente",246000,5
1622,2025-05-27,"Bucaramanga","Entrega de Kits Escolares","Femenino",23,"Estudiante",202000,2
1623,2024-12-24,"Arauca","Entrega de Kits Escolares","Femenino",-3,"Docente",204000,3
1624,2024-12-21,"Bucaramanga","Apoyo Psicosocial","Femenino",13,"Docente",136000,2
1625,2025-04-10,"Ipiales","Entrega de Kits Escolares","Masculino",0,"Estudiante",148000,NA
1626,2025-02-19,"Tibú","Formación a Docentes","Femenino",5,"Padre/Madre",229000,4
1627,2024-02-14,"Bucaramanga","Adecuación de Aulas","Femenino",4,"Estudiante",86000,2
1628,2025-10-12,"Bucaramanga","Formación a Docentes","Femenino",8,"Lider Comunitario",60000,4
1629,2024-08-13,"Ipiales","Entrega de Kits Escolares","Masculino",33,"Estudiante",185000,4
1630,2024-03-12,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",30,"Padre/Madre",111000,2
1631,2024-05-20,"Bucaramanga","Adecuación de Aulas","Femenino",11,"Estudiante",66000,5
1632,2024-02-22,"Arauca","Formación a Docentes","mujer",34,"Estudiante",145000,3
1633,2025-12-02,"Ipiales","Apoyo Psicosocial","Femenino",35,"Padre/Madre",62000,5
1634,2025-07-03,"Bucaramanga","Apoyo Psicosocial","F",-2,"Estudiante",226000,NA
1635,2024-10-07,NA,"Adecuación de Aulas","Masculino",15,"Lider Comunitario",NA,5
1636,2025-06-22,"Pasto","Taller de Gestión del Riesgo","Masculino",26,"Lider Comunitario",122000,3
1637,2024-11-24,"Pasto","Adecuación de Aulas","mujer",-3,"Padre/Madre",178000,NA
1638,2025-06-08,"Bucaramanga","Apoyo Psicosocial","Femenino",-5,"Estudiante",69000,5
1639,2024-12-18,"Tibú","Formación a Docentes","Masculino",17,"Docente",NA,4
1640,2024-02-06,"Bucaramanga","Formación a Docentes","Masculino",7,"Lider Comunitario",21000,2
1641,2024-05-18,"Cúcuta","Apoyo Psicosocial","Femenino",13,"Padre/Madre",NA,4
1642,2024-10-09,"Bucaramanga","Formación a Docentes","Femenino",7,"Docente",NA,4
1643,2025-08-14,"Bucaramanga","Entrega de Kits Escolares","No binario",32,"Lider Comunitario",73000,1
1644,2025-01-01,"Pamplona","Entrega de Kits Escolares","Femenino",22,"Padre/Madre",248000,3
1645,2025-07-11,"Ipiales","Adecuación de Aulas","Femenino",20,"Docente",167000,4
1646,2024-07-31,"Ipiales","Entrega de Kits Escolares","Femenino",2,"Padre/Madre",116000,5
1647,2024-08-21,"Arauca","Apoyo Psicosocial","Masculino",18,"Padre/Madre",241000,4
1648,2025-07-12,"Cúcuta","Formación a Docentes","Masculino",-3,"Estudiante",93000,4
1649,2025-01-15,"Tibú","Formación a Docentes","Femenino",10,"Estudiante",69000,3
1650,2024-09-05,"Pamplona","Entrega de Kits Escolares","Femenino",24,"Estudiante",189000,5
1651,2025-01-24,"Ipiales","Apoyo Psicosocial","Femenino",2,"Padre/Madre",130000,4
1652,2024-06-12,"Pamplona","Entrega de Kits Escolares","No binario",13,"Lider Comunitario",165000,1
1653,2024-02-04,"Pamplona","Apoyo Psicosocial","Femenino",27,"Estudiante",220000,5
1654,2025-06-29,"Pamplona","Formación a Docentes","Masculino",33,"Padre/Madre",60000,4
1655,2025-02-03,NA,"Apoyo Psicosocial","Femenino",4,"Docente",64000,3
1656,2024-04-07,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",20,"Docente",105000,4
1657,2024-06-26,"Ipiales","Formación a Docentes","Masculino",13,"Lider Comunitario",146000,4
1658,2024-03-16,"Ipiales","Entrega de Kits Escolares","Masculino",28,"Docente",NA,5
1659,2025-11-09,"Pamplona","Adecuación de Aulas","M",31,"Docente",84000,2
1660,2024-01-09,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",0,"Docente",133000,4
1661,2025-11-11,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",7,"Padre/Madre",NA,4
1662,2024-05-22,"Pamplona","Entrega de Kits Escolares","M",22,"Docente",69000,2
1663,2024-06-07,"Arauca","Apoyo Psicosocial","mujer",33,"Padre/Madre",2e+05,2
1664,2025-01-14,"Pasto","Adecuación de Aulas","Femenino",13,"Docente",60000,5
1665,2024-01-01,"Bucaramanga","Formación a Docentes","Masculino",-2,"Lider Comunitario",37000,5
1666,2025-07-25,"Pamplona","Formación a Docentes","Masculino",36,"Docente",92000,3
1667,2024-01-12,"Bucaramanga","Apoyo Psicosocial","M",12,"Lider Comunitario",166000,3
1668,2024-04-12,"Ipiales","Entrega de Kits Escolares","Femenino",27,"Estudiante",43000,5
1669,2025-10-25,"Cúcuta","Apoyo Psicosocial","Femenino",22,"Estudiante",197000,2
1670,2025-07-20,"Pasto","Apoyo Psicosocial","Masculino",0,"Lider Comunitario",205000,3
1671,2024-06-24,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",4,"Padre/Madre",209000,1
1672,2024-07-25,"Tibú","Taller de Gestión del Riesgo","M",32,"Padre/Madre",212000,4
1673,2024-12-27,"Ipiales","Taller de Gestión del Riesgo","Femenino",16,"Lider Comunitario",122000,3
1674,2024-03-11,"Arauca","Entrega de Kits Escolares","Masculino",-5,"Estudiante",86000,3
1675,2025-01-12,"Cúcuta","Adecuación de Aulas","Masculino",4,"Docente",240000,2
1676,2025-09-24,"Cúcuta","Taller de Gestión del Riesgo","Femenino",35,"Padre/Madre",139000,5
1677,2024-03-18,"Bucaramanga","Adecuación de Aulas","Femenino",8,"Padre/Madre",127000,4
1678,2025-12-27,"Ipiales","Entrega de Kits Escolares","Femenino",11,"Docente",126000,3
1679,2024-04-16,"Pasto","Entrega de Kits Escolares","hombre",3,"Lider Comunitario",94000,5
1680,2025-08-15,"Pasto","Entrega de Kits Escolares","F",20,"Padre/Madre",106000,4
1681,2025-10-02,"Arauca","Taller de Gestión del Riesgo","Masculino",4,"Estudiante",205000,5
1682,2025-11-27,"Bucaramanga","Formación a Docentes","F",-2,"Docente",83000,1
1683,2025-03-02,"Cúcuta","Formación a Docentes","Masculino",13,"Padre/Madre",163000,2
1684,2024-03-21,"Bucaramanga","Adecuación de Aulas","No binario",-9,"Estudiante",56000,3
1685,2024-07-26,"Pamplona","Taller de Gestión del Riesgo","mujer",12,"Padre/Madre",22000,5
1686,2024-09-12,"Bucaramanga","Entrega de Kits Escolares","Masculino",15,"Estudiante",156000,5
1687,2024-04-21,"Bucaramanga","Entrega de Kits Escolares","Masculino",33,"Estudiante",33000,4
1688,2024-03-22,"Pamplona","Apoyo Psicosocial","Masculino",18,"Padre/Madre",188000,3
1689,2025-11-12,"Bucaramanga","Formación a Docentes","Masculino",3,"Padre/Madre",224000,3
1690,2024-07-07,"Cúcuta","Formación a Docentes","Masculino",28,"Lider Comunitario",209000,4
1691,2025-01-27,"Bucaramanga","Formación a Docentes","Femenino",6,"Docente",237000,5
1692,2025-05-27,"Bucaramanga","Formación a Docentes","F",13,"Estudiante",153000,NA
1693,2025-11-26,"Tibú","Apoyo Psicosocial","Femenino",24,"Padre/Madre",97000,4
1694,2025-10-08,"Arauca","Taller de Gestión del Riesgo","Femenino",15,"Estudiante",65000,4
1695,2025-08-16,"Cúcuta","Entrega de Kits Escolares","Masculino",17,"Docente",102000,4
1696,2025-05-08,"Pamplona","Entrega de Kits Escolares","Femenino",23,"Lider Comunitario",37000,4
1697,2024-02-25,"Pasto","Formación a Docentes","Femenino",15,"Lider Comunitario",136000,5
1698,2025-05-12,"Ipiales","Formación a Docentes","F",-4,"Lider Comunitario",66000,NA
1699,2025-05-22,"Pasto","Adecuación de Aulas","Masculino",27,"Estudiante",52000,4
1700,2025-08-11,"Tibú","Formación a Docentes","Femenino",16,"Docente",77000,3
1701,2025-06-12,"Ipiales","Taller de Gestión del Riesgo","mujer",7,"Padre/Madre",159000,4
1702,2025-02-26,"Cúcuta","Entrega de Kits Escolares","Femenino",7,"Estudiante",248000,3
1703,2024-08-12,"Pamplona","Taller de Gestión del Riesgo","Femenino",25,"Estudiante",21000,2
1704,2025-10-12,"Tibú","Adecuación de Aulas","Masculino",-1,"Padre/Madre",205000,5
1705,2025-05-09,"Bucaramanga","Entrega de Kits Escolares","Masculino",20,"Padre/Madre",209000,5
1706,2024-03-29,"Pamplona","Taller de Gestión del Riesgo","hombre",5,"Lider Comunitario",80000,3
1707,2025-04-24,"Bucaramanga","Formación a Docentes","Masculino",5,"Docente",NA,4
1708,2024-10-14,"Pamplona","Formación a Docentes","Femenino",7,"Estudiante",140000,4
1709,2024-07-21,"cucuta","Apoyo Psicosocial","Masculino",11,"Docente",NA,5
1710,2024-01-19,"Bucaramanga","Adecuación de Aulas","Femenino",30,"Lider Comunitario",NA,5
1711,2025-02-13,"Pamplona","Adecuación de Aulas","Femenino",23,"Docente",168000,5
1712,2024-12-16,"Bucaramanga","Adecuación de Aulas","No binario",7,"Docente",104000,2
1713,2024-05-11,"Pasto","Entrega de Kits Escolares","Masculino",17,"Lider Comunitario",185000,3
1714,2024-05-03,"Pasto","Entrega de Kits Escolares","Femenino",-2,"Padre/Madre",122000,1
1715,2024-03-21,"Pamplona ","Formación a Docentes","M",8,"Padre/Madre",233000,4
1716,2025-02-08,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",38,"Estudiante",92000,4
1717,2024-11-30,"Pamplona","Adecuación de Aulas","F",7,"Lider Comunitario",156000,4
1718,2025-03-08,"Cúcuta","Adecuación de Aulas","Masculino",12,"Docente",170000,3
1719,2024-10-31,"Bucaramanga","Apoyo Psicosocial","Femenino",-2,"Estudiante",144000,4
1720,2024-02-27,"cucuta","Adecuación de Aulas","Masculino",16,"Docente",49000,4
1721,2024-01-16,"Arauca","Formación a Docentes","Femenino",26,"Docente",179000,4
1722,2024-08-01,"Tibú","Apoyo Psicosocial","Femenino",23,"Estudiante",116000,4
1723,2025-06-01,"Ipiales","Formación a Docentes","No binario",14,"Docente",123000,5
1724,2025-07-15,"Cúcuta","Taller de Gestión del Riesgo","Masculino",4,"Estudiante",96000,3
1725,2025-02-09,"Pamplona","Apoyo Psicosocial","Femenino",13,"Docente",39000,3
1726,2024-03-01,"Pasto","Entrega de Kits Escolares","Masculino",18,"Docente",183000,2
1727,2024-11-29,"Tibú","Formación a Docentes","hombre",-8,"Lider Comunitario",130000,4
1728,2025-11-23,"Bucaramanga","Formación a Docentes","Femenino",19,"Lider Comunitario",1e+05,5
1729,2024-03-27,"Ipiales","Taller de Gestión del Riesgo","Femenino",9,"Padre/Madre",66000,4
1730,2024-05-18,"Ipiales","Adecuación de Aulas","hombre",25,"Padre/Madre",38000,3
1731,2024-12-16,"Arauca","Entrega de Kits Escolares","Masculino",15,"Lider Comunitario",183000,4
1732,2024-07-09,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",21,"Docente",140000,3
1733,2024-06-08,"Pamplona","Formación a Docentes","Masculino",2,"Lider Comunitario",123000,5
1734,2025-07-25,"Cúcuta","Taller de Gestión del Riesgo","Masculino",32,"Docente",224000,5
1735,2024-07-19,"Arauca","Apoyo Psicosocial","F",20,"Lider Comunitario",137000,5
1736,2024-11-17,"Bucaramanga","Entrega de Kits Escolares","Femenino",10,"Docente",145000,3
1737,2025-08-04,"Cúcuta","Entrega de Kits Escolares","Masculino",9,"Estudiante",31000,5
1738,2025-11-24,"Pasto","Formación a Docentes","mujer",10,"Lider Comunitario",95000,5
1739,2025-03-02,"Arauca","Formación a Docentes","Masculino",4,"Lider Comunitario",192000,4
1740,2025-01-28,"Ipiales","Entrega de Kits Escolares","mujer",5,"Lider Comunitario",244000,3
1741,2025-04-28,"Tibú","Apoyo Psicosocial","Femenino",16,"Padre/Madre",95000,5
1742,2024-09-09,"Cúcuta","Apoyo Psicosocial","Masculino",19,"Lider Comunitario",59000,5
1743,2025-02-14,"Arauca","Entrega de Kits Escolares","Masculino",34,"Docente",25000,3
1744,2024-10-31,"Bucaramanga","Formación a Docentes","Masculino",21,"Lider Comunitario",NA,4
1745,2024-12-07,"Ipiales","Adecuación de Aulas","Masculino",-5,"Padre/Madre",183000,4
1746,2025-04-18,"Arauca","Adecuación de Aulas","Masculino",16,"Estudiante",128000,3
1747,2025-09-10,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",13,"Padre/Madre",NA,5
1748,2024-06-06,"Cúcuta","Formación a Docentes","Masculino",13,"Lider Comunitario",123000,3
1749,2025-08-30,"Bucaramanga","Taller de Gestión del Riesgo","No binario",8,"Docente",NA,4
1750,2025-04-24,"Tibú","Apoyo Psicosocial","M",1,"Docente",226000,3
1751,2025-06-20,"Bucaramanga","Entrega de Kits Escolares","Femenino",13,"Padre/Madre",49000,5
1752,2024-12-21,"Tibú","Taller de Gestión del Riesgo","F",14,"Lider Comunitario",71000,4
1753,2024-03-13,"Cúcuta","Taller de Gestión del Riesgo","Femenino",8,"Lider Comunitario",62000,4
1754,2025-07-10,"Pamplona","Adecuación de Aulas","F",41,"Padre/Madre",26000,4
1755,2024-03-16,"Tibú","Entrega de Kits Escolares","Femenino",150,"Padre/Madre",2e+05,3
1756,2025-05-02,NA,"Taller de Gestión del Riesgo","Masculino",9,"Lider Comunitario",24000,4
1757,2024-07-17,"Cúcuta","Formación a Docentes","No binario",8,"Padre/Madre",108000,4
1758,2024-01-21,"Cúcuta","Taller de Gestión del Riesgo","Femenino",7,"Docente",74000,2
1759,2025-11-29,"Bucaramanga","Formación a Docentes","Masculino",27,"Padre/Madre",69000,4
1760,2025-10-06,"Arauca","Taller de Gestión del Riesgo","Femenino",17,"Estudiante",155000,4
1761,2025-03-11,"Pamplona","Formación a Docentes","Femenino",22,"Docente",197000,4
1762,2025-02-21,"Pasto","Entrega de Kits Escolares","hombre",14,"Padre/Madre",182000,5
1763,2024-11-29,"Bucaramanga","Adecuación de Aulas","Femenino",4,"Lider Comunitario",105000,5
1764,2025-01-07,"Bucaramanga","Entrega de Kits Escolares","Femenino",13,"Padre/Madre",111000,4
1765,2025-07-13,"Bucaramanga","Apoyo Psicosocial","Masculino",16,"Lider Comunitario",28000,NA
1766,2025-08-16,"Pamplona","Entrega de Kits Escolares","Femenino",13,"Docente",228000,1
1767,2024-01-09,"Cúcuta","Formación a Docentes","Femenino",15,"Padre/Madre",49000,NA
1768,2024-08-07,"Pasto","Taller de Gestión del Riesgo","Masculino",23,"Docente",206000,5
1769,2025-09-19,"Cúcuta","Entrega de Kits Escolares","No binario",28,"Lider Comunitario",166000,4
1770,2025-10-15,"Arauca","Formación a Docentes","Masculino",3,"Docente",94000,4
1771,2024-07-13,"Cúcuta","Entrega de Kits Escolares","Masculino",32,"Padre/Madre",71000,2
1772,2024-10-25,"Cúcuta","Adecuación de Aulas","Femenino",14,"Estudiante",NA,5
1773,2025-11-22,"Pasto","Formación a Docentes","Femenino",5,"Estudiante",93000,4
1774,2025-03-12,"Cúcuta","Apoyo Psicosocial","mujer",19,"Lider Comunitario",93000,2
1775,2024-11-08,"Pamplona","Adecuación de Aulas","Femenino",-8,"Padre/Madre",130000,4
1776,2024-01-14,"Pamplona","Adecuación de Aulas","Masculino",14,"Docente",184000,4
1777,2024-03-22,"Ipiales","Apoyo Psicosocial","Masculino",8,"Estudiante",31000,3
1778,2024-06-01,"Cúcuta","Entrega de Kits Escolares","Femenino",15,"Padre/Madre",136000,4
1779,2025-07-01,"Tibú","Formación a Docentes","Femenino",5,"Padre/Madre",33000,4
1780,2024-09-04,"Cúcuta","Adecuación de Aulas","Masculino",10,"Lider Comunitario",130000,4
1781,2024-05-19,"Bucaramanga","Taller de Gestión del Riesgo","Masculino",-1,"Lider Comunitario",69000,5
1782,2024-02-27,"Ipiales","Taller de Gestión del Riesgo","Femenino",27,"Lider Comunitario",225000,4
1783,2025-08-30,"Pamplona","Taller de Gestión del Riesgo","Masculino",23,"Padre/Madre",129000,1
1784,2025-08-16,"Cúcuta ","Taller de Gestión del Riesgo","Femenino",12,"Docente",190000,4
1785,2025-10-22,"Bucaramanga","Entrega de Kits Escolares","Femenino",4,"Estudiante",70000,5
1786,2024-02-21,"Pasto","Entrega de Kits Escolares","mujer",5,"Lider Comunitario",218000,3
1787,2025-08-21,"Cúcuta","Taller de Gestión del Riesgo","hombre",16,"Docente",68000,4
1788,2024-08-12,"Arauca","Apoyo Psicosocial","No binario",7,"Docente",38000,4
1789,2024-08-22,"Pamplona","Entrega de Kits Escolares","mujer",32,"Estudiante",26000,4
1790,2024-06-06,"Pamplona","Formación a Docentes","Masculino",-2,"Padre/Madre",229000,4
1791,2025-03-17,"Cúcuta","Entrega de Kits Escolares","Masculino",21,"Padre/Madre",48000,4
1792,2024-05-16,"Arauca","Taller de Gestión del Riesgo","Femenino",12,"Lider Comunitario",227000,3
1793,2024-07-12,"Cúcuta","Taller de Gestión del Riesgo","Masculino",13,"Lider Comunitario",153000,NA
1794,2025-01-13,"Ipiales","Apoyo Psicosocial","Masculino",11,"Padre/Madre",103000,4
1795,2025-05-03,NA,"Apoyo Psicosocial","No binario",8,"Docente",212000,1
1796,2025-06-26,"Bucaramanga","Apoyo Psicosocial","Femenino",18,"Lider Comunitario",NA,5
1797,2025-07-30,"Ipiales ","Taller de Gestión del Riesgo","Femenino",27,"Padre/Madre",114000,5
1798,2025-02-27,"Cúcuta","Adecuación de Aulas","Femenino",2,"Docente",51000,1
1799,2025-12-28,"Ipiales","Entrega de Kits Escolares","Femenino",26,"Padre/Madre",26000,2
1800,2024-05-10,"Cúcuta","Formación a Docentes","Masculino",14,"Padre/Madre",150000,5
1801,2025-07-13,"Ipiales","Entrega de Kits Escolares","F",8,"Lider Comunitario",228000,3
1802,2024-04-15,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",9,"Docente",216000,4
1803,2024-06-27,"Bucaramanga","Apoyo Psicosocial","hombre",5,"Estudiante",157000,4
1804,2024-10-04,"Arauca","Taller de Gestión del Riesgo","Femenino",6,"Estudiante",120000,5
1805,2025-03-14,"Bucaramanga","Taller de Gestión del Riesgo","Femenino",-1,"Docente",129000,4
1806,2025-03-03,"Tibú","Formación a Docentes","Masculino",9,"Padre/Madre",137000,3
1807,2025-11-30,"Bucaramanga","Apoyo Psicosocial","Femenino",11,"Docente",79000,4
1808,2024-04-19,"Pamplona","Entrega de Kits Escolares","M",-8,"Lider Comunitario",240000,5
1809,2024-08-03,"Tibú","Formación a Docentes","Femenino",8,"Padre/Madre",82000,2
1810,2024-02-07,"Bucaramanga","Apoyo Psicosocial","hombre",-5,"Lider Comunitario",225000,4
1811,2025-08-16,"Bucaramanga","Apoyo Psicosocial","Masculino",16,"Lider Comunitario",15000,2
1812,2025-06-20,"Pasto","Adecuación de Aulas","F",19,"Docente",128000,4
1813,2024-11-15,"Pasto","Taller de Gestión del Riesgo","Masculino",7,"Padre/Madre",155000,NA
1814,2025-06-27,"Bucaramanga","Adecuación de Aulas","Femenino",16,"Lider Comunitario",74000,5
1815,2024-03-06,"Arauca","Adecuación de Aulas","Masculino",24,"Estudiante",83000,5
1816,2025-01-18,"Ipiales","Formación a Docentes","Femenino",7,"Padre/Madre",97000,5
1817,2024-02-20,"Arauca","Entrega de Kits Escolares","Masculino",18,"Lider Comunitario",83000,2
1818,2024-09-08,"Tibú","Apoyo Psicosocial","mujer",16,"Padre/Madre",118000,4
1819,2025-03-31,"Pamplona","Entrega de Kits Escolares","Masculino",4,"Estudiante",154000,4
1820,2024-06-25,"Bucaramanga","Adecuación de Aulas","Masculino",-2,"Estudiante",149000,4
1821,2025-06-07,"Cúcuta","Taller de Gestión del Riesgo","Femenino",15,"Lider Comunitario",205000,5
1822,2025-07-26,"Bucaramanga","Entrega de Kits Escolares","Masculino",10,"Padre/Madre",164000,4
1823,2025-02-13,"Cúcuta","Formación a Docentes","F",29,"Padre/Madre",151000,4
1824,2024-11-23,"Cúcuta","Taller de Gestión del Riesgo","Masculino",-1,"Lider Comunitario",205000,4
1825,2025-02-07,"Tibú","Adecuación de Aulas","Masculino",1,"Estudiante",225000,5
1826,2024-10-05,"Bucaramanga ","Adecuación de Aulas","Femenino",7,"Lider Comunitario",112000,4
1827,2024-04-22,"Arauca","Entrega de Kits Escolares","Masculino",18,"Docente",147000,5
1828,2025-12-28,"Arauca","Adecuación de Aulas","Femenino",31,"Padre/Madre",214000,4
